# dataset: GeoCSV 2.0,,,,
# Event:,2024p826439,Depth: 5km,Magnitude: 4.2,
# Station:,Hawera High School HWHS,Lat: -39.585,Long: 174.274,
# Epicentral_distance_km:,111,,,
# Filtering:,Bandpass filter from 0.1 to 80 Hz,,,
# Component:,,HNZ: 0,HN1: 16,HN2: 106
# field_unit: UTF-8,UTC,m/s/s,m/s/s,m/s/s
# field_type: string,datetime,float,float,float
Stream,Time,Vertical,Horizontal 1,Horizontal 2
NZ_HWHS_21_HN,2024-11-01T18:49:02.115,1.26E-05,0.000160004,6.78E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.120,-0.000124528,5.00E-05,0.00010568
NZ_HWHS_21_HN,2024-11-01T18:49:02.125,-9.18E-05,0.00022572,-1.04E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.130,-0.000172484,0.000413731,6.90E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.135,-2.48E-05,0.00011563,0.000110808
NZ_HWHS_21_HN,2024-11-01T18:49:02.140,6.68E-05,0.000106182,0.000227687
NZ_HWHS_21_HN,2024-11-01T18:49:02.145,-0.000219092,0.000201453,3.60E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.150,1.50E-05,-2.98E-05,-4.96E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.155,0.000110566,1.29E-05,0.000138591
NZ_HWHS_21_HN,2024-11-01T18:49:02.160,-0.00018939,0.000127207,2.98E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.165,-1.95E-05,0.000145035,3.05E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.170,-0.000112119,0.000106646,-6.99E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.175,-8.95E-05,-8.07E-05,-7.31E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.180,0.000320457,-1.71E-05,0.000136384
NZ_HWHS_21_HN,2024-11-01T18:49:02.185,6.99E-05,2.12E-05,2.06E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.190,-0.000139603,-8.42E-05,8.92E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.195,-8.49E-05,4.93E-05,0.000119046
NZ_HWHS_21_HN,2024-11-01T18:49:02.200,-3.79E-05,6.00E-05,-4.88E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.205,0.000236058,-6.96E-05,0.00012778
NZ_HWHS_21_HN,2024-11-01T18:49:02.210,3.15E-05,-1.14E-05,0.000231859
NZ_HWHS_21_HN,2024-11-01T18:49:02.215,-9.23E-05,-9.38E-05,7.72E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.220,0.000127242,-0.000214884,-1.87E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.225,-0.000130344,5.99E-05,-5.69E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.230,-9.66E-05,4.88E-05,-0.000102756
NZ_HWHS_21_HN,2024-11-01T18:49:02.235,0.000119348,-0.000216434,-7.05E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.240,-2.23E-05,8.26E-05,7.58E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.245,1.68E-05,0.000245388,0.000114538
NZ_HWHS_21_HN,2024-11-01T18:49:02.250,4.19E-05,-1.87E-05,6.84E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.255,-4.72E-05,-0.000137697,8.46E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.260,-9.61E-05,-9.82E-05,1.20E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.265,-0.000124626,-5.97E-06,-2.58E-06
NZ_HWHS_21_HN,2024-11-01T18:49:02.270,-6.73E-05,-9.52E-05,-1.44E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.275,-8.53E-05,-0.000159909,-0.000134078
NZ_HWHS_21_HN,2024-11-01T18:49:02.280,-0.000114286,-7.04E-05,3.76E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.285,-7.97E-05,-0.000131431,0.000119698
NZ_HWHS_21_HN,2024-11-01T18:49:02.290,-0.000123681,-9.08E-05,-2.17E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.295,3.06E-06,-3.39E-05,1.35E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.300,0.000298059,-0.000193507,-6.68E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.305,0.000153457,-0.000155671,-7.03E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.310,-1.38E-05,-4.76E-05,-1.25E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.315,0.000267906,-0.000205596,-0.000200456
NZ_HWHS_21_HN,2024-11-01T18:49:02.320,0.00011488,-0.000207271,-0.00014562
NZ_HWHS_21_HN,2024-11-01T18:49:02.325,-0.000143927,-1.88E-05,5.83E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.330,0.000136609,-5.76E-05,5.60E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.335,0.000184512,-9.81E-05,-3.41E-06
NZ_HWHS_21_HN,2024-11-01T18:49:02.340,0.000113278,-9.86E-05,-3.71E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.345,3.57E-05,-0.000264921,0.000164209
NZ_HWHS_21_HN,2024-11-01T18:49:02.350,-0.000178501,-0.000278683,0.000355236
NZ_HWHS_21_HN,2024-11-01T18:49:02.355,5.10E-05,-0.000219492,5.26E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.360,8.58E-05,-0.000363587,-0.000184734
NZ_HWHS_21_HN,2024-11-01T18:49:02.365,-0.000138763,-0.000352471,-1.05E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.370,0.000131419,-0.000223875,0.000108071
NZ_HWHS_21_HN,2024-11-01T18:49:02.375,0.000217855,-0.000247799,0.000146706
NZ_HWHS_21_HN,2024-11-01T18:49:02.380,0.000126567,-9.77E-05,0.000129927
NZ_HWHS_21_HN,2024-11-01T18:49:02.385,4.91E-05,-1.08E-05,1.81E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.390,-0.000192598,-0.000169042,1.55E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.395,2.19E-05,-0.000151521,8.74E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.400,0.000248285,-0.000232411,0.000112738
NZ_HWHS_21_HN,2024-11-01T18:49:02.405,0.000152754,-0.000285928,8.80E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.410,0.000163383,-0.000169313,6.24E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.415,-4.77E-05,-0.000243632,5.83E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.420,-0.000110067,-0.000197692,3.78E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.425,0.000131708,-0.000163045,-4.99E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.430,0.000155824,-0.000181474,-0.000219292
NZ_HWHS_21_HN,2024-11-01T18:49:02.435,0.000272059,-3.43E-05,-0.000272322
NZ_HWHS_21_HN,2024-11-01T18:49:02.440,0.000231086,-0.000126818,-0.000129677
NZ_HWHS_21_HN,2024-11-01T18:49:02.445,-0.000141865,-0.000257528,-4.66E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.450,-0.000218739,-0.000106233,-7.12E-06
NZ_HWHS_21_HN,2024-11-01T18:49:02.455,-8.98E-05,2.28E-05,7.95E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.460,-3.20E-05,-2.13E-05,-3.83E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.465,-2.71E-05,-5.41E-05,-0.000191049
NZ_HWHS_21_HN,2024-11-01T18:49:02.470,-1.55E-05,-0.000218308,-3.94E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.475,-5.33E-05,-0.000386682,0.000112955
NZ_HWHS_21_HN,2024-11-01T18:49:02.480,-6.49E-05,-9.26E-05,4.82E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.485,2.97E-05,5.51E-05,-8.00E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.490,-3.14E-05,-8.36E-05,-0.000257422
NZ_HWHS_21_HN,2024-11-01T18:49:02.495,2.84E-05,-0.000103237,-0.000255865
NZ_HWHS_21_HN,2024-11-01T18:49:02.500,0.000162536,-0.000205113,1.86E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.505,0.000114292,-0.000110956,4.32E-06
NZ_HWHS_21_HN,2024-11-01T18:49:02.510,9.81E-05,5.39E-05,-0.000220689
NZ_HWHS_21_HN,2024-11-01T18:49:02.515,-0.000106206,-9.09E-06,-0.00021962
NZ_HWHS_21_HN,2024-11-01T18:49:02.520,-0.000147852,2.90E-05,-0.000167351
NZ_HWHS_21_HN,2024-11-01T18:49:02.525,4.31E-05,2.08E-05,-4.84E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.530,2.22E-05,-0.000164591,-1.17E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.535,5.61E-05,-9.27E-05,-0.000114352
NZ_HWHS_21_HN,2024-11-01T18:49:02.540,-2.69E-05,0.000129496,2.23E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.545,-5.58E-05,-1.51E-05,4.69E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.550,0.000167401,-9.93E-05,-0.000127608
NZ_HWHS_21_HN,2024-11-01T18:49:02.555,3.47E-05,-1.11E-05,4.54E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.560,-0.000196554,-0.000136163,0.000225408
NZ_HWHS_21_HN,2024-11-01T18:49:02.565,7.25E-06,-5.92E-05,4.04E-06
NZ_HWHS_21_HN,2024-11-01T18:49:02.570,0.000166806,2.65E-05,-0.000101244
NZ_HWHS_21_HN,2024-11-01T18:49:02.575,-0.000117492,3.60E-05,0.000100397
NZ_HWHS_21_HN,2024-11-01T18:49:02.580,-0.000113239,0.000241805,2.68E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.585,0.000170962,0.000204955,-0.000181344
NZ_HWHS_21_HN,2024-11-01T18:49:02.590,4.57E-05,0.000155695,-2.81E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.595,-1.02E-05,0.000150708,-2.80E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.600,-2.33E-05,9.53E-06,-0.000145809
NZ_HWHS_21_HN,2024-11-01T18:49:02.605,-0.00012081,0.000140868,3.53E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.610,4.96E-05,0.0003053,6.47E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.615,0.000121178,0.000199305,3.15E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.620,8.90E-05,3.27E-05,0.000121561
NZ_HWHS_21_HN,2024-11-01T18:49:02.625,-2.22E-05,7.12E-05,0.000170693
NZ_HWHS_21_HN,2024-11-01T18:49:02.630,-0.000156214,0.0001857,0.000140889
NZ_HWHS_21_HN,2024-11-01T18:49:02.635,-0.000146329,0.000180644,-7.43E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.640,-0.00019863,0.000250021,-8.23E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.645,-7.75E-07,0.000205372,0.000183801
NZ_HWHS_21_HN,2024-11-01T18:49:02.650,0.000117012,0.000131838,0.000146502
NZ_HWHS_21_HN,2024-11-01T18:49:02.655,-0.000127849,0.00030912,-0.000144888
NZ_HWHS_21_HN,2024-11-01T18:49:02.660,-0.000146143,0.000348662,-0.00012952
NZ_HWHS_21_HN,2024-11-01T18:49:02.665,-2.22E-05,0.000247295,0.000125182
NZ_HWHS_21_HN,2024-11-01T18:49:02.670,0.000114049,0.000245085,0.000179076
NZ_HWHS_21_HN,2024-11-01T18:49:02.675,3.68E-05,0.00013609,0.000163419
NZ_HWHS_21_HN,2024-11-01T18:49:02.680,-0.000144035,-5.23E-06,0.000144835
NZ_HWHS_21_HN,2024-11-01T18:49:02.685,-0.000107555,8.19E-05,0.0001116
NZ_HWHS_21_HN,2024-11-01T18:49:02.690,-0.000170833,0.000109394,0.000184369
NZ_HWHS_21_HN,2024-11-01T18:49:02.695,-6.86E-05,8.44E-05,0.000162085
NZ_HWHS_21_HN,2024-11-01T18:49:02.700,-3.60E-05,0.000196217,2.96E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.705,-0.000272185,5.50E-06,8.78E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.710,-0.000196051,-0.000124793,0.000179441
NZ_HWHS_21_HN,2024-11-01T18:49:02.715,-0.000154866,0.000165926,3.66E-06
NZ_HWHS_21_HN,2024-11-01T18:49:02.720,-0.000171546,0.000143929,9.35E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.725,1.27E-05,-4.38E-05,0.000288399
NZ_HWHS_21_HN,2024-11-01T18:49:02.730,0.000147895,3.41E-05,2.30E-07
NZ_HWHS_21_HN,2024-11-01T18:49:02.735,6.90E-05,7.16E-05,1.82E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.740,-0.000136648,6.61E-05,0.000214284
NZ_HWHS_21_HN,2024-11-01T18:49:02.745,-8.71E-05,0.000137516,4.62E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.750,-5.96E-05,0.000163902,8.75E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.755,-8.49E-05,3.46E-05,0.00012388
NZ_HWHS_21_HN,2024-11-01T18:49:02.760,7.48E-05,-1.68E-05,1.72E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.765,-3.57E-05,9.16E-05,6.65E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.770,-0.000121389,-8.69E-05,0.00012021
NZ_HWHS_21_HN,2024-11-01T18:49:02.775,-5.00E-05,-0.000226741,0.000157525
NZ_HWHS_21_HN,2024-11-01T18:49:02.780,-0.000173058,0.000131565,4.02E-06
NZ_HWHS_21_HN,2024-11-01T18:49:02.785,-0.00012164,0.000196793,-4.92E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.790,5.12E-05,-0.000136016,0.000246927
NZ_HWHS_21_HN,2024-11-01T18:49:02.795,5.85E-05,-3.50E-05,0.000183301
NZ_HWHS_21_HN,2024-11-01T18:49:02.800,0.000114862,3.26E-05,2.74E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.805,0.000218284,-0.000233007,0.000144005
NZ_HWHS_21_HN,2024-11-01T18:49:02.810,9.69E-05,-4.68E-05,1.63E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.815,-6.36E-05,0.000129835,0.000130256
NZ_HWHS_21_HN,2024-11-01T18:49:02.820,-2.84E-06,-0.000160658,0.000381838
NZ_HWHS_21_HN,2024-11-01T18:49:02.825,2.13E-05,-0.000220486,0.000129611
NZ_HWHS_21_HN,2024-11-01T18:49:02.830,3.17E-05,-0.000178279,0.000175966
NZ_HWHS_21_HN,2024-11-01T18:49:02.835,-4.14E-05,-0.000125177,0.000320023
NZ_HWHS_21_HN,2024-11-01T18:49:02.840,-0.00016708,0.000112695,6.44E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.845,7.79E-05,-9.28E-05,9.38E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.850,0.000132044,-0.000310398,6.35E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.855,-0.000125083,-4.15E-05,-0.000141867
NZ_HWHS_21_HN,2024-11-01T18:49:02.860,-6.85E-05,-8.85E-05,-4.59E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.865,9.00E-05,-0.000213209,6.74E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.870,7.81E-05,-6.14E-05,0.000159416
NZ_HWHS_21_HN,2024-11-01T18:49:02.875,-4.45E-05,-3.40E-06,0.000142905
NZ_HWHS_21_HN,2024-11-01T18:49:02.880,-5.50E-05,0.000127998,7.12E-06
NZ_HWHS_21_HN,2024-11-01T18:49:02.885,-3.58E-05,5.12E-05,4.32E-06
NZ_HWHS_21_HN,2024-11-01T18:49:02.890,-0.000123566,-0.00022136,-2.71E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.895,-8.01E-05,-5.16E-05,7.04E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.900,-4.54E-05,-7.05E-07,0.000183835
NZ_HWHS_21_HN,2024-11-01T18:49:02.905,-9.72E-05,-0.000173657,3.63E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.910,-8.48E-05,-9.24E-06,8.34E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.915,-1.86E-05,-8.38E-05,0.000164123
NZ_HWHS_21_HN,2024-11-01T18:49:02.920,-3.85E-05,-2.99E-05,7.59E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.925,-9.05E-05,0.000182163,8.97E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.930,6.78E-05,-0.000197107,8.76E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.935,8.10E-05,-5.21E-05,0.000110386
NZ_HWHS_21_HN,2024-11-01T18:49:02.940,-0.000152877,5.94E-05,0.000102953
NZ_HWHS_21_HN,2024-11-01T18:49:02.945,-0.000130216,-0.000282709,8.99E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.950,0.000137627,0.000166689,3.93E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.955,0.00020067,0.00020948,-0.000173218
NZ_HWHS_21_HN,2024-11-01T18:49:02.960,-4.26E-05,-3.77E-05,-3.58E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.965,-0.000119867,0.000115271,0.000161131
NZ_HWHS_21_HN,2024-11-01T18:49:02.970,-4.80E-05,-5.88E-05,8.01E-06
NZ_HWHS_21_HN,2024-11-01T18:49:02.975,-4.32E-05,7.21E-05,-3.64E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.980,0.000167109,8.65E-05,3.76E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.985,0.000138315,-0.000109916,0.000120575
NZ_HWHS_21_HN,2024-11-01T18:49:02.990,-0.000145883,0.000236346,3.24E-05
NZ_HWHS_21_HN,2024-11-01T18:49:02.995,7.91E-05,0.000272904,-0.000181477
NZ_HWHS_21_HN,2024-11-01T18:49:03.000,0.000170984,0.000125335,1.44E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.005,-0.000141951,0.000200282,0.000215409
NZ_HWHS_21_HN,2024-11-01T18:49:03.010,-8.37E-05,5.12E-05,-1.64E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.015,1.14E-05,2.82E-05,-0.000107559
NZ_HWHS_21_HN,2024-11-01T18:49:03.020,-7.64E-05,0.000128907,-9.03E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.025,2.09E-05,0.000120344,-0.000136749
NZ_HWHS_21_HN,2024-11-01T18:49:03.030,0.000179639,0.000251086,1.67E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.035,7.91E-05,0.00017346,-8.83E-06
NZ_HWHS_21_HN,2024-11-01T18:49:03.040,-7.31E-05,5.78E-06,-7.86E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.045,0.000151823,1.86E-05,2.23E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.050,0.000123982,-0.000126031,-8.69E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.055,-0.000147014,8.21E-07,-5.50E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.060,6.75E-05,0.000194025,-4.24E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.065,0.000129215,3.30E-05,-0.000247251
NZ_HWHS_21_HN,2024-11-01T18:49:03.070,-3.81E-05,9.91E-06,-0.000283311
NZ_HWHS_21_HN,2024-11-01T18:49:03.075,0.000100206,3.64E-05,-0.000378942
NZ_HWHS_21_HN,2024-11-01T18:49:03.080,0.000202814,0.000157952,-0.000253249
NZ_HWHS_21_HN,2024-11-01T18:49:03.085,9.13E-05,0.00020702,-4.35E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.090,0.000127316,3.38E-05,-0.00018999
NZ_HWHS_21_HN,2024-11-01T18:49:03.095,0.000288568,7.99E-05,-0.000217887
NZ_HWHS_21_HN,2024-11-01T18:49:03.100,0.00021227,-4.37E-05,-0.000371316
NZ_HWHS_21_HN,2024-11-01T18:49:03.105,0.000164331,-3.88E-05,-0.000523822
NZ_HWHS_21_HN,2024-11-01T18:49:03.110,6.15E-05,0.000256389,-0.000368708
NZ_HWHS_21_HN,2024-11-01T18:49:03.115,-0.000128578,8.26E-06,-0.000347394
NZ_HWHS_21_HN,2024-11-01T18:49:03.120,5.00E-06,-8.16E-05,-0.000223688
NZ_HWHS_21_HN,2024-11-01T18:49:03.125,4.98E-05,0.000118546,-0.000203913
NZ_HWHS_21_HN,2024-11-01T18:49:03.130,0.000103803,2.71E-05,-0.00031093
NZ_HWHS_21_HN,2024-11-01T18:49:03.135,0.00017916,7.24E-05,-0.000194654
NZ_HWHS_21_HN,2024-11-01T18:49:03.140,5.15E-05,-0.000143087,-0.000367679
NZ_HWHS_21_HN,2024-11-01T18:49:03.145,8.14E-05,-0.000314318,-0.00035732
NZ_HWHS_21_HN,2024-11-01T18:49:03.150,-2.76E-05,-2.48E-05,-6.81E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.155,3.57E-05,-0.000134118,-0.00015267
NZ_HWHS_21_HN,2024-11-01T18:49:03.160,0.000198814,-7.88E-05,-7.22E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.165,-3.84E-05,0.000211778,-0.000108513
NZ_HWHS_21_HN,2024-11-01T18:49:03.170,0.000149558,0.000110219,-0.000366675
NZ_HWHS_21_HN,2024-11-01T18:49:03.175,0.000249439,0.000132763,-0.00024833
NZ_HWHS_21_HN,2024-11-01T18:49:03.180,-2.81E-05,6.71E-05,-0.00023901
NZ_HWHS_21_HN,2024-11-01T18:49:03.185,8.36E-05,4.79E-07,-0.00011475
NZ_HWHS_21_HN,2024-11-01T18:49:03.190,-8.24E-06,9.73E-05,-4.59E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.195,-8.01E-05,7.08E-05,-0.000350029
NZ_HWHS_21_HN,2024-11-01T18:49:03.200,8.66E-05,0.000178952,-0.000200943
NZ_HWHS_21_HN,2024-11-01T18:49:03.205,-6.72E-05,-9.79E-05,-0.000193868
NZ_HWHS_21_HN,2024-11-01T18:49:03.210,-7.68E-05,-0.00026661,-0.000264925
NZ_HWHS_21_HN,2024-11-01T18:49:03.215,4.61E-05,0.000161285,-6.09E-06
NZ_HWHS_21_HN,2024-11-01T18:49:03.220,1.40E-05,4.16E-05,-0.000191935
NZ_HWHS_21_HN,2024-11-01T18:49:03.225,-3.77E-05,-3.58E-05,-0.000166871
NZ_HWHS_21_HN,2024-11-01T18:49:03.230,8.46E-05,0.000147291,-0.000136963
NZ_HWHS_21_HN,2024-11-01T18:49:03.235,0.000312221,-5.12E-05,-0.000325523
NZ_HWHS_21_HN,2024-11-01T18:49:03.240,4.42E-05,3.35E-05,0.000112865
NZ_HWHS_21_HN,2024-11-01T18:49:03.245,-0.000123786,0.000102927,6.73E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.250,0.000171231,-0.000126881,-0.000302802
NZ_HWHS_21_HN,2024-11-01T18:49:03.255,0.000185475,-0.000194177,2.22E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.260,0.000164984,-8.92E-05,7.42E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.265,8.66E-05,9.52E-05,-0.000144565
NZ_HWHS_21_HN,2024-11-01T18:49:03.270,-3.14E-05,8.21E-06,-6.45E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.275,0.000127663,-5.54E-05,-5.58E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.280,2.03E-05,0.00015792,-0.00015511
NZ_HWHS_21_HN,2024-11-01T18:49:03.285,-9.85E-05,3.51E-06,-7.15E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.290,4.97E-05,-0.000132158,2.19E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.295,2.98E-05,7.81E-05,-9.89E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.300,1.74E-05,-0.000139407,-0.000116133
NZ_HWHS_21_HN,2024-11-01T18:49:03.305,-1.42E-05,-0.000321599,2.17E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.310,-0.000131492,-2.20E-05,8.99E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.315,-5.63E-05,4.03E-05,5.81E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.320,-3.17E-05,-5.32E-05,-3.67E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.325,-9.55E-06,-0.000136295,6.00E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.330,0.000167278,-0.000134647,0.000128794
NZ_HWHS_21_HN,2024-11-01T18:49:03.335,0.000111864,-1.57E-05,-3.55E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.340,7.96E-05,-0.000156789,8.64E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.345,0.000124,-0.000141961,0.000253415
NZ_HWHS_21_HN,2024-11-01T18:49:03.350,-2.02E-05,-4.34E-06,0.000120741
NZ_HWHS_21_HN,2024-11-01T18:49:03.355,-1.48E-06,-0.000143357,0.00015491
NZ_HWHS_21_HN,2024-11-01T18:49:03.360,-1.12E-05,-0.000133177,0.000244835
NZ_HWHS_21_HN,2024-11-01T18:49:03.365,-2.55E-05,7.87E-07,0.000225111
NZ_HWHS_21_HN,2024-11-01T18:49:03.370,6.21E-05,6.07E-06,0.00015581
NZ_HWHS_21_HN,2024-11-01T18:49:03.375,-7.35E-05,-2.26E-05,7.42E-06
NZ_HWHS_21_HN,2024-11-01T18:49:03.380,-5.83E-05,-2.83E-05,0.00010354
NZ_HWHS_21_HN,2024-11-01T18:49:03.385,-4.45E-05,-3.63E-06,0.000137413
NZ_HWHS_21_HN,2024-11-01T18:49:03.390,-0.000154357,4.06E-05,4.99E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.395,-8.80E-05,-5.02E-05,0.000311247
NZ_HWHS_21_HN,2024-11-01T18:49:03.400,-0.000220652,-0.000275118,0.000340863
NZ_HWHS_21_HN,2024-11-01T18:49:03.405,-0.00024584,-0.000261262,7.87E-05
NZ_HWHS_21_HN,2024-11-01T18:49:03.410,4.52E-05,-9.22E-05,0.000142422
NZ_HWHS_21_HN,2024-11-01T18:49:03.415,6.49E-05,-0.00016182,0.000281606
NZ_HWHS_21_HN,2024-11-01T18:49:03.420,-0.000118376,-0.000235651,0.000242587
NZ_HWHS_21_HN,2024-11-01T18:49:03.425,-9.57E-05,8.15E-05,0.000236839
NZ_HWHS_21_HN,2024-11-01T18:49:03.430,0.000115017,0.000265572,0.000282396
NZ_HWHS_21_HN,2024-11-01T18:49:03.435,0.000163739,-6.70E-05,0.00022622
NZ_HWHS_21_HN,2024-11-01T18:49:03.440,0.000151887,-9.26E-05,0.000138247
NZ_HWHS_21_HN,2024-11-01T18:49:03.445,0.000222287,0.000202031,0.000162178
NZ_HWHS_21_HN,2024-11-01T18:49:03.450,1.11E-05,0.000166173,0.000314174
NZ_HWHS_21_HN,2024-11-01T18:49:03.455,-0.000136434,6.99E-05,0.000328708
NZ_HWHS_21_HN,2024-11-01T18:49:03.460,5.24E-05,0.000102409,0.000118324
NZ_HWHS_21_HN,2024-11-01T18:49:03.465,-3.63E-05,0.000109909,0.000153263
NZ_HWHS_21_HN,2024-11-01T18:49:03.470,-0.000224727,4.75E-05,0.000364596
NZ_HWHS_21_HN,2024-11-01T18:49:03.475,-7.34E-05,2.98E-05,0.000272937
NZ_HWHS_21_HN,2024-11-01T18:49:03.480,1.08E-05,4.17E-05,0.000306006
NZ_HWHS_21_HN,2024-11-01T18:49:03.485,1.75E-06,6.20E-06,0.000598879
